Phrase	Transcription	Translation	Notes
مُهَنْدِسٌ		inżynier
مُدَرِّسٌ		wykładowca
مَاهِرٌ		fachowy; wykwalifikowany
جَدِيدٌ		nowy
دَافِئٌ		ciepły
سَيَّارَةٌ		samochód
رَكِبَ السَّيّارَةَ		wsiadł do samochodu
قَادَ السَّيّارَةَ		prowadził samochód
عِنْدَ...ِ		u
لَسْتَ		nie jesteś
لَسْتِ		nie jesteś	r.ż.
لَسْتُ		nie jestem
رَكِبَ		wsiadł
قَادَ		prowadził; kierował
رَجَعَ		wrócił
