Phrase	Transcription	Translation	Notes
اَيْنَ كُنْتَ؟		gdzie byłeś?
كُنْتُ		byłem
مَتَى؟		kiedy?
صَبَاحًا		rano
مَسَاءً		wieczorem
اَلآنَ		teraz
قَبْلَ...ِ		przed; zanim	w czasie
بَعْدَ...ِ		po	w czasie
قَامَ		wstał
قَامَ فَقَرَأَ دَرْسَهُ		wstał i przeczytał swoją lekcję
قُمْ		wstań
لا تَقُمْ		nie wstawaj
قُمْ وَ اقْرَإِ الدَّرْسَ		wstań i czytaj lekcję
