Phrase	Transcription	Translation	Notes
مُعَلِّمٌ		nauczyciel
مُعَلِّمَةٌ		nauczycielka
تِلْمِيذٌ		uczeń
تِلْمِيذَةٌ		uczennica
مَنْ؟		kto?
