Phrase	Transcription	Translation	Notes
لَحْمٌ		mięso
زَمِيلٌ		kolega; towarzysz
مَعَ...ِ		z; razem z
قَلِيلٌ مِنْ...ِ		trochę; nieco
قَلِيلٌ مِنَ الْخُبْزِ		trochę chleba
كُرَةٌ		piłka
لاَ تَلْعَبْ		nie graj
لاَ تَلْعَبِى		nie graj	r.ż.
