Phrase	Transcription	Translation	Notes
حَلِيبٌ		mleko
مَائِدَةٌ		stół jadalny
لَوْحٌ		tablica
طَبَاشِيرُ		kreda
مِحْبَرَةٌ		kałamarz
مِلْحٌ		sól
مِمْلَحَةٌ		solnica
مِمْسَحَةٌ		ścierka
حِبْرٌ		atrament
فِلْمٌ		film
حَارٌّ		gorący
جَيِّدٌ		dobry; doskonały
يُوجَدُ		jest; znajduje się
اَجَلْ		tak
فَقَطْ		tylko
وَاحِدٌ		jeden
