Phrase	Transcription	Translation	Notes
فِنْجَانٌ		filiżanka
سُكَّرٌ		cukier
سُكَّرِيَّةٌ		cukierniczka
قَهْوَةٌ		kawa
شَاىٌ		herbata
بِالسُّكَّرِ		z cukrem
مَاذَا		co?
مَاذَا تَفْعَلُ		co robisz?
لاَ يَفْعَلُ		nie robi
هَلْ تَفْعَلُ		czy ty robisz? czy ty będziesz robić?
هُوَ يَفْعَلُ		on robi
هِىَ تَفْعَلُ		ona robi
اَنْتَ تَفْعَلُ		ty robisz
اَنْتِ تَفْعَلِينَ		ty robisz	r.ż.
اَنَا اَفْعَلُ		ja robię
