Phrase	Grammar	Transcription	Translation	Notes
啊	part	a		
吧	part	ba		
的	part	de		
地	part	de		
得	part	de		
等	part	děng		
过	part	guo		
啦	part	la		
了	part	le		
嘛	part	ma		
吗	part	ma		
哪	part	na		
呐	part	na		
呢	part	ne		
呀	part	ya		
着	part	zhe		
