Phrase	Grammar	Transcription	Translation	Notes
按	v, prep	àn		
按照	Prep	ànzhào		
趁	Prep	chèn		
对于	Prep	duìyú		
根据	prep, n	gēnjù		
关于	Prep	guānyú		
将	Prep	jiāng		
较	prep, adv	jiào		
就	Prep	jiù		
距离	Prep	jùlí		
靠	v, prep	kào		
顺	Prep	shùn		
随	prep, v	suí		
替	v, prep	tì		
同	prep, conj	tóng		
沿	Prep	yán		
以	prep, conj	yǐ		
由	Prep	yóu		
由于	Prep	yóuyú		
于	Prep	yú		
与	prep, conj	yǔ		
照	v, prep	zhào		
至	Prep	zhì		
自	Prep	zì		
自从	Prep	zìcóng		
作为	v, prep	zuòwéi		
