Phrase	Grammar	Transcription	Translation	Notes
找	V	zhǎo		
照顾	V	zhàogù		
知道	V	zhīdào		
指	V	zhǐ		
住	V	zhù		
注意	V	zhùyì		
祝	V	zhù		
装	V	zhuāng		
准备	v, n	zhǔnbèi		
走	V	zǒu		
组织	v, n	zǔzhī		
做	V	zuò		
作	V	zuò		
坐	V	zuò		
