Phrase	Grammar	Transcription	Translation	Notes
尸		shī	trup; ciało	hanzi-1
尼		ní	zakonnica buddyjska	hanzi-1
呢		ne	a...?	hsk-1
大		dà, dài	duży; wielki	hanzi-1
太		tài	zbyt	hsk-1
田		tián	pole uprawne	hanzi-1
里		lǐ	wewnątrz; chińska mila (~.5 km)	hsk-1
斤		jīn	funt; 500 gram	hanzi-1
听		tīng	słuchać; słyszeć	hsk-1
隹		zhuī	ptak z krótkim ogonkiem	hanzi-1
谁		shéi	kto?	hsk-1
夕		xī	zachód słońca; zmierzch	hanzi-1
多		duō	dużo	hsk-1
寸		cùn	cal; kciuk	hanzi-1
时		shí	czas; godzina; pora	hanzi-1
矢		shǐ	strzała; przysięgać	hanzi-1
丩		[jiū]	zbierać; badać	hanzi-1
侯		hóu	markiz; druga z pięciu rang chińskiej arystokracji	hanzi-1
候		hòu	czekać; obserwować; pora roku	hanzi-1
时候		shíhou	czas	hsk-1
下		xià	opadać; pod	hsk-1
身		shēn	ciało	hanzi-1
射		shè	rzucać; strzelać	hanzi-1
谢		xiè	dziękować	hanzi-1
谢谢		xièxie	dziękuję	hsk-1
牛		niú	wół; krowa; byk	hanzi-1
先		xiān	najpierw; wcześniej	hanzi-1
屮		chè	kiełek rośliny	hanzi-1
生		shēng	urodzić się; rodzić; życie	hanzi-1
先生		xiānsheng	pan; nauczyciel	hsk-1
豆		dòu	bób; fasola; groch	hanzi-1
壴		zhù	bęben	hanzi-1
喜		xǐ	lubić; szczęście; przyjemność	hanzi-1
欠		qiàn	być winnym; brakować; ziewać	hanzi-1
欢		huān	szczęśliwy; zadowolony; wesoły	hanzi-1
喜欢		xǐhuan	lubić	hsk-1
大		dà, dài	duży; wielki	hsk-1
东		dōng	wschód	hanzi-1
西		xī	zachód	hanzi-1
东西		dōngxi	rzeczy	hsk-1
小		xiǎo	mały; młody	hsk-1
叫		jiào	wołać; nazywać się	hsk-1
友		yǒu	przyjaciel	hanzi-1
冖		mì	przykrywka (klucz Kangxi)	hanzi-1
爪		zhǎo, zhuǎ	szpony	hanzi-1
爱		ài	kochać	hsk-1
年		nián	rok	hsk-1
青		qīng	zielono-niebieski; młody	hanzi-1
请		qǐng	prosić; zapraszać	hsk-1
囗		wéi	ogrodzenie	hanzi-1
回		huí	wracać; odpowiadać; zawracać	hsk-1
工		gōng	praca; rzemieślnik	hanzi-1
作		zuò	robić; tworzyć	hanzi-1
工作		gōngzuò	pracować; praca	hsk-1
戋		jiān	ciasny	hanzi-1
亼		jí	zbierać; zbiór; seria	hanzi-1
金		jīn	złoto	hanzi-1
钱		qián	pieniądze	hsk-1
乙		yǐ	drugi z dziesięciu niebiańskich słupów	hanzi-1
乞		qǐ	żebrać	hanzi-1
吃		chī	jeść	hsk-1
廾		gǒng	połączone ręce	hanzi-1
开		kāi	otwierać; zaczynać; prowadzić pojazd	hsk-1
豕		shǐ	świnia	hanzi-1
宀		mián	dach (klucz Kangxi)	hanzi-1
家		jiā	rodzina; dom	hsk-1
哪		nǎ	który?; jak?	hsk-1
朋		péng	przyjaciel	hanzi-1
朋友		péngyou	przyjaciel	hsk-1
妈		mā	mama	hanzi-1
妈妈		māma	mama	hsk-1
今		jīn	teraz; obecnie	hanzi-1
天		tiān	dzień; niebo	hanzi-1
今天		jīntiān	dzisiaj	hsk-1
几		jǐ	ile?	hsk-1
父		fù	ojciec	hanzi-1
爸		bà	tata	hanzi-1
爸爸		bàba	tata	hsk-1
二		èr	dwa	hanzi-1
此		cǐ	ten	hanzi-1
些		xiē	kilka	hsk-1
羊		yáng	owca; koza	hanzi-1
样		yàng	sposób; rodzaj	hanzi-1
怎么样		zěnmeyàng	co myślisz o ...?	hsk-1
对		duì	poprawny; naprzeciw; tworzący parę	hanzi-1
己		jǐ	się; siebie; szósty z dziesięciu niebiańskich słupów	hanzi-1
走		zǒu	iść	hanzi-1
起		qǐ	wstawać; podnosić się	hanzi-1
对不起		duìbuqǐ	przepraszam	hsk-1
主		zhǔ	pan; gospodarz	hanzi-1
住		zhù	mieszkać; zatrzymać się	hsk-1
三		sān	trzy	hsk-1
高		gāo	wysoki	hanzi-1
兴		xìng	pożądać; być podnieconym	hanzi-1
高兴		gāoxìng	szczęśliwy; zadowolony	hsk-1
头		tóu	głowa	hanzi-1
买		mǎi	kupować	hsk-1
匚		fāng	klucz Kangxi 三框栏	hanzi-1
医		yī	medycyna	hanzi-1
医生		yīshēng	lekarz	hsk-1
